"class","subclass","supertype","cluster"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0138 Vip Gaba_6","0533 Vip Gaba_6"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0513 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0529 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0514 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0135 Vip Gaba_3","0516 Vip Gaba_3"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0133 Vip Gaba_1","0497 Vip Gaba_1"
"04 CGE GABA","036 Vip Gaba","0133 Vip Gaba_1","0497 Vip Gaba_1"
"04 CGE GABA","036 Vip Gaba","0133 Vip Gaba_1","0497 Vip Gaba_1"
"04 CGE GABA","036 Vip Gaba","0137 Vip Gaba_5","0527 Vip Gaba_5"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
"04 CGE GABA","036 Vip Gaba","0136 Vip Gaba_4","0522 Vip Gaba_4"
